date	likes	retweets	text	username	filtered_text	labels	x	y	vader_polarity
Thu Jun 14 14:26:50 +0000 2018	0	4	RT @CDBankers: Today the House Appropriations Committee voted to restore $25 million in funding to the CDFI Fund. A huge thank you to @Cong…	CongPalazzo	cdbankers today the house appropriation committee vote to restore million in funding to the cdfi fund a huge thank you to cong	2	-27.88834571838379	-21.397624969482425	0.7184
Fri Jun 15 15:28:01 +0000 2018	2	1	On Floor to recognize June as #Alzheimer &amp; Brain Awareness Month.  Alzheimer’s is the 6th leading cause of death in the United States. 5.7 million Americans are living with his disease.	CongressmanGT	on floor to recognize june as alzheimer brain awareness month alzheimers be the th lead cause of death in the united state million american be live with his disease	9	19.874635696411133	-11.63632583618164	-0.2732
Thu Jun 14 20:09:21 +0000 2018	5	3	Happy #FlagDay. The Stars and Stripes is the greatest symbol of freedom in the world. https://t.co/eo4jeJlcky	CongressmanGT	happy flagday the star and stripe be the great symbol of freedom in the world	9	12.294055938720705	-1.1509915590286257	0.9186
Thu Jun 14 16:15:16 +0000 2018	3	1	On Floor to commemorate #FlagDay &amp; celebrate the #USArmy 243rd birthday.	CongressmanGT	on floor to commemorate flagday celebrate the usarmy rd bihday	9	11.37948513031006	-0.07919134944677353	0.5719
Thu Jun 14 15:52:16 +0000 2018	3	2	Happy 243rd birthday to the @USArmy. This proud Army Dad wishes all of our Soldiers and their families a happy birthday! #ArmyBDay #ArmyStrong #FlagDay https://t.co/xPplxIW3FZ	CongressmanGT	happy rd bihday to the usarmy this proud army dad wish all of our soldier and their family a happy bihday armybday armystrong flagday	9	18.978614807128906	-10.068018913269043	0.929
Thu Jun 14 15:00:07 +0000 2018	0	1	In #NaturalResource #Energy &amp; #Mineral Resources hearing on the discussion H.R. draft titled “Enhancing State Management of Federal Lands and Waters Act”.	CongressmanGT	in naturalresource energy mineral resource hear on the discussion hr draft title enhance state management of federal land and water act	2	-18.614988327026367	-14.450644493103027	0.2732
Thu Jun 14 16:26:16 +0000 2018	7	2	For 243 years, dedicated heroes of the @USArmy have proudly defended our Nation. I enjoyed thanking soldiers who stand ready to meet any challenge with @SecArmy Mark Esper yesterday in DC. Please join me in expressing our sincerest gratitude to our servicemembers. Happy #ArmyBDay https://t.co/KsqVMg1KV8	CongressmanHice	for year dedicated hero of the usarmy have proudly defend our nation i enjoy thank soldier who stand ready to meet any challenge with secarmy mark esper yesterday in dc please join me in express our sincere gratitude to our servicemembers happy armybday	9	22.16796112060547	-15.329054832458494	0.9847
Thu Jun 14 14:22:36 +0000 2018	5	2	Great talking with y'all in the office this morning. As the third largest manufacturing sector in Georgia,  I appreciate hearing from folks on the ground about the chemical industry’s footprint in #GA10 &amp; the state as a whole. Thanks for your thoughts &amp; insight! #ChemistryMatters https://t.co/UfXDTtT4Q7	CongressmanHice	great talk with yall in the office this morning as the third large manufacturing sector in georgia i appreciate hearing from folk on the ground about the chemical industry footprint in ga the state as a whole thanks for your thought insight chemistrymatters	0	3.6653003692626953	12.355481147766113	0.8658
Thu Jun 14 13:51:25 +0000 2018	9	6	As we commemorate the 241st anniversary of its adoption, let's pledge allegiance to the red, white, and blue fabric that represents our Nation's freedom. Today, and every day, we salute the men &amp; women in uniform who protect liberty and justice for all Americans. Happy #FlagDay! https://t.co/eoRBSGVdHM	CongressmanHice	as we commemorate the st anniversary of its adoption let pledge allegiance to the red white and blue fabric that represent our nation freedom today and every day we salute the men woman in uniform who protect libey and justice for all american happy flagday	9	22.484962463378906	-15.555113792419435	0.9313
Thu Jun 14 12:24:41 +0000 2018	4	7	Joining Tim Farley live now on @MorningBriefing to discuss the McCabe lawsuit, the inspector general report, and more on @SIRIUSXM. Tune in live: https://t.co/sQoSHnlgdQ https://t.co/u3BhCZy0C7	CongressmanHice	join tim farley live now on morningbriefing to discuss the mccabe lawsuit the inspector general repo and more on siriusxm tune in live	0	3.780870199203491	13.343414306640625	0.0772
Wed Jun 13 22:21:01 +0000 2018	14	8	The Department of Justice is accountable to Congress, plain and simple. With this resolution, the House is clearly stating its resolve to fulfill its constitutional duty to provide oversight and get answers for the American people. Time for the DOJ to #DeliverTheDocs. https://t.co/SXzENOccYe	CongressmanHice	the depament of justice be accountable to congress plain and simple with this resolution the house be clearly state its resolve to fulfill its constitutional duty to provide oversight and get answer for the american people time for the doj to delivehedocs	9	18.91960334777832	-10.00394344329834	0.891
Fri Jun 15 14:07:32 +0000 2018	0	41	RT @CongressmanRaja: The President of the United States just expressed envy for the ability of a murderous Stalinist dictator to maintain t…	CongressmanRaja	congressmanraja the president of the united state just express envy for the ability of a murderous stalinist dictator to maintain t	9	14.551300048828125	-3.840575695037842	-0.296
Fri Jun 15 13:27:23 +0000 2018	53	41	The President of the United States just expressed envy for the ability of a murderous Stalinist dictator to maintain the rapt attention of the entire country he holds hostage under threat of torture, exile to slave labor camps, and execution. https://t.co/0I7GR8hatf	CongressmanRaja	the president of the united state just express envy for the ability of a murderous stalinist dictator to maintain the rapt attention of the entire country he hold hostage under threat of toure exile to slave labor c and execution	9	20.351394653320312	-12.86765956878662	-0.6808
Thu Jun 14 21:36:38 +0000 2018	7	2	Thank you for coming by to discuss this important issue https://t.co/4YGem1VqvE	CongressmanRaja	thank you for come by to discuss this impoant issue	2	-20.92443084716797	-17.614816665649414	0.3612
Thu Jun 14 20:01:24 +0000 2018	96	28	As a Hindu, I come to questions of what's biblical and what isn't as an outsider, but if separating children from their parents is, isn't that one of the parts we've generally agreed to move past? https://t.co/r4fkV5ViSJ	CongressmanRaja	as a hindu i come to question of whats biblical and what isnt as an outsider but if separating child from their parent be isnt that one of the pa weve generally agree to move past	5	-20.406457901000977	4.4277381896972665	0.5023
Thu Jun 14 17:29:53 +0000 2018	6	3	About to join the folks of @OutnumberedFNC on Fox News to talk DOJ and FBI. Tune in at 12:30 PM CT!	CongressmanRaja	about to join the folk of outnumberedfnc on fox news to talk doj and fbi tune in at pm ct	0	3.8370673656463614	13.128092765808105	0.296
Thu Jun 14 21:09:48 +0000 2018	14	1	We have a responsibility to treat all children with respect, dignity, and humanity. (4/4)	CongressmanRuiz	we have a responsibility to treat all child with respect dignity and humanity	4	-1.8563090562820437	-5.331974506378174	0.8176
Thu Jun 14 21:09:48 +0000 2018	15	5	This trauma will have severe long-term health consequences and puts many of   these children at great risk of human trafficking. I am appalled by the Administration’s policies and they must end. (3/4)	CongressmanRuiz	this trauma will have severe longterm health consequence and put many of these child at great risk of human traffic i be appal by the administration policy and they must end	2	-29.797304153442386	-22.18318748474121	-0.34
Thu Jun 14 21:09:48 +0000 2018	28	12	Separating young children from their parents is horrifying and inhumane, and goes against the very core of our values as Americans. (1/4)	CongressmanRuiz	separate young child from their parent be horrify and inhumane and go against the very core of our value as american	5	-19.84056663513184	4.08467960357666	-0.2732
Wed May 16 11:50:06 +0000 2018	163	84	"Kudos to President Trump for hammering California politicians who have foisted the Sanctuary State law on local law enforcement, preventing cooperation with federal authorities in dealing with illegal alien criminals. Glad he recognized the good guys #CA48
https://t.co/8z1BrEagAl"	DanaRohrabacher	kudos to president trump for hammer california politician who have foist the sanctuary state law on local law enforcement prevent cooperation with federal authority in deal with illegal alien criminal glad he recognize the good guy ca	6	-12.513957023620605	-7.452054023742676	0.3818
Tue May 08 03:29:24 +0000 2018	118	51	Hurray! Hero Ollie North has taken lead in defending our #2ndAmendment rights. Ollie &amp; I've worked together since our days at Reagan WH. Looking fwd 2 working w him in yrs ahead:) #NRA #2A https://t.co/q7hAxlLQ9S	DanaRohrabacher	hurray hero ollie noh have take lead in defend our ndamendment right ollie ive work together since our day at reagan wh look fwd work w him in yr ahead nra a	2	-27.84765625	-21.28191947937012	0.8074
Thu Apr 19 15:10:00 +0000 2018	189	107	"We are going to hold California's 48th district for the Republican Party and for President Trump. Nancy Pelosi is not going to be speaker again! #CA48 #RedWave
https://t.co/4PG0UnyJgZ"	DanaRohrabacher	we be go to hold californias th district for the republican pay and for president trump nancy pelosi be not go to be speaker again ca redwave	2	-28.374984741210934	-21.040895462036133	-0.1027
Fri Jun 15 16:46:42 +0000 2018	150	61	Yesterday's #IGReport shows how the FBI became infected with politics and continuously disregarded rules and procedures to the detriment of @realDonaldTrump and benefit of Hillary Clinton. https://t.co/T8bI3f1XA8	DarrellIssa	yesterday igrepo show how the fbi become infected with politics and continuously disregard rule and procedure to the detriment of realdonaldtrump and benefit of hillary clinton	0	3.780876636505127	13.343295097351074	-0.3182
Thu Jun 14 19:36:19 +0000 2018	349	172	Today’s #IGReport sheds new light on the cumulative bias at the highest levels of the FBI. If we are to restore faith in the FBI as an institution, we must clean house to reestablish the American people’s confidence in the Bureau. https://t.co/LYnceRemKe	DarrellIssa	today igrepo sheds new light on the cumulative bias at the high level of the fbi if we be to restore faith in the fbi as an institution we must clean house to reestablish the american people confidence in the bureau	1	-6.368211269378662	31.45058631896973	0.8625
Thu Jun 14 17:36:47 +0000 2018	0	16366	RT @realDonaldTrump: Happy #FlagDay🇺🇸 https://t.co/KEUMfnoHIv	DarrellIssa	realdonaldtrump happy flagday	9	8.331223487854004	3.670179605484009	0.5719
Thu Jun 14 13:16:14 +0000 2018	112	22	Happy 243rd birthday @USArmy! I'm proud to have served in the finest fighting force in the world. Thanks for letting me cut the cake yesterday and celebrate over two centuries of service to the United States. #Hooah #ArmyBDay https://t.co/7dUn8XZY3u	DarrellIssa	happy rd bihday usarmy im proud to have serve in the fine fight force in the world thanks for let me cut the cake yesterday and celebrate over two century of service to the united state hooah armybday	9	21.799556732177734	-14.713258743286133	0.9231
Tue Jun 12 17:53:54 +0000 2018	48	7	Happy Birthday, President @GeorgeHWBush! You are an inspiration to me and so many others. I hope you have a great day! https://t.co/80U12ws9hB	DarrellIssa	happy bihday president georgehwbush you be an inspiration to me and so many others i hope you have a great day	9	10.709720611572266	0.9745309352874756	0.9367
Thu Jun 14 19:36:50 +0000 2018	7	1	Happy #FlagDay2018! 241 years ago, the American flag was adopted as a symbol of our nation's freedom and liberty! https://t.co/aGHdsXWGt6	daveloebsack	happy flagday year ago the american flag be adopt as a symbol of our nation freedom and libey	9	15.75890064239502	-5.416177272796631	0.8625
